postDate,craigId,title,price,zipcode,longitude,beds,latitude,link,numPic,baths,date,updateDate,size,contentLen,reposts
"2015-11-21T13:12:15-0800,2015-11-21T13:12:15-0800",5326444814,Perfect spot for roommates!,2595,,-122.31126,2,47.615191,/see/apa/5326444814.html,17,2.0,Nov 21,"2015-11-21T13:12:15-0800,2015-11-21T13:12:15-0800",936,38,0
"2015-11-09T15:53:19-0800,2015-11-09T15:53:19-0800,2015-11-21T13:07:35-0800",5308384684,"Perfect Belltown Location, Near Major Employers, Transit Score 100",2540,,-122.34278,2,47.612543,/see/apa/5308384684.html,9,2.0,Nov 21,"2015-11-09T15:53:19-0800,2015-11-09T15:53:19-0800,2015-11-21T13:07:35-0800",899,17,0
"2015-11-21T14:13:48-0800,2015-11-21T14:13:48-0800",5326537424,Urban 1 bedroom with a view! Amazing rent and parking specials,1875,,-122.322023,1,47.623391,/see/apa/5326537424.html,10,1.0,Nov 21,"2015-11-21T14:13:48-0800,2015-11-21T14:13:48-0800",658,12,0
"2015-11-13T12:21:26-0800,2015-11-13T12:21:26-0800,2015-11-21T14:18:08-0800",5314445013,Move-In Special---CITY LIVING---1 Bdrm on W MERCER,1200,,-122.363138,1,47.62482,/see/apa/5314445013.html,8,1.0,Nov 21,"2015-11-13T12:21:26-0800,2015-11-13T12:21:26-0800,2015-11-21T14:18:08-0800",500,21,0
"2015-11-21T14:14:52-0800,2015-11-21T14:14:52-0800",5326539010,Now THIS is Space! One Bed + Den Available,2150,,,1,,/see/apa/5326539010.html,10,1.0,Nov 21,"2015-11-21T14:14:52-0800,2015-11-21T14:14:52-0800",832,62,0
"2015-11-16T15:43:31-0800,2015-11-16T15:43:31-0800,2015-11-21T14:19:30-0800",5319153578,"2-story Single Family, Close to MI Elem, Midd",3000,,-122.2281,5,47.5603,/see/apa/5319153578.html,3,2.5,Nov 21,"2015-11-16T15:43:31-0800,2015-11-16T15:43:31-0800,2015-11-21T14:19:30-0800",2240,14,0
"2015-11-21T14:27:13-0800,2015-11-21T14:27:13-0800",5326556679,Amazing 1 bedroom on Capitol Hill,1695,,-122.31126,1,47.615191,/see/apa/5326556679.html,15,1.0,Nov 21,"2015-11-21T14:27:13-0800,2015-11-21T14:27:13-0800",611,38,0
"2015-11-21T14:18:13-0800,2015-11-21T14:18:13-0800",5326543882,Beacon Hill all utilities included no deposit or last month required,795,,-122.305536,0,47.57292,/see/apa/5326543882.html,6,,Nov 21,"2015-11-21T14:18:13-0800,2015-11-21T14:18:13-0800",,2,0
"2015-11-21T13:52:18-0800,2015-11-21T13:52:18-0800",5326505618,Act Quickly to Secure this Magnificent Two Story Home,2899,,-122.291373,2,47.559984,/see/apa/5326505618.html,19,2.5,Nov 21,"2015-11-21T13:52:18-0800,2015-11-21T13:52:18-0800",1432,20,0
"2015-11-17T08:03:55-0800,2015-11-17T08:03:55-0800,2015-11-21T14:24:04-0800",5319929591,View Sun 1-4pm!! ** All Inclusive MICRO STUDIOS!! *+,925,,-122.38464,0,47.671633,/see/apa/5319929591.html,0,,Nov 21,"2015-11-17T08:03:55-0800,2015-11-17T08:03:55-0800,2015-11-21T14:24:04-0800",,11,0
"2015-11-21T14:29:37-0800,2015-11-21T14:29:37-0800",5326560046,A home in time for the holidays! 1bedroom with den available now,1745,,,1,,/see/apa/5326560046.html,8,1.0,Nov 21,"2015-11-21T14:29:37-0800,2015-11-21T14:29:37-0800",727,7,0
"2015-11-21T13:53:01-0800,2015-11-21T13:53:01-0800",5326506696,Let us UPGRADE your new home at Lexington Heights,1490,,-122.1819,2,47.5073,/see/apa/5326506696.html,7,1.0,Nov 21,"2015-11-21T13:53:01-0800,2015-11-21T13:53:01-0800",867,22,0
"2015-10-26T23:11:47-0700,2015-10-26T23:11:47-0700,2015-11-21T13:50:04-0800",5287186914,Beautifully maintained queen anne apartment,1400,,,1,,/see/apa/5287186914.html,13,1.0,Nov 21,"2015-10-26T23:11:47-0700,2015-10-26T23:11:47-0700,2015-11-21T13:50:04-0800",710,4,0
"2015-11-06T12:57:42-0800,2015-11-06T12:57:42-0800,2015-11-21T13:48:30-0800",5303676651,GREENWOOD PLACE LIVE WORK,1295,,-122.355741,1,47.732376,/see/apa/5303676651.html,3,1.0,Nov 21,"2015-11-06T12:57:42-0800,2015-11-06T12:57:42-0800,2015-11-21T13:48:30-0800",576,9,0
"2015-11-21T13:24:31-0800,2015-11-21T13:24:31-0800",5326463711,Leasing specials on select loft homes!,2525,,-122.320837,2,47.619238,/see/apa/5326463711.html,17,2.0,Nov 21,"2015-11-21T13:24:31-0800,2015-11-21T13:24:31-0800",700,30,0
"2015-11-19T08:58:03-0800,2015-11-19T08:58:03-0800,2015-11-21T13:50:25-0800",5322981263,✯50's Modern Sunny Top Floor in Madison Park✯FIREPLACE & W/D,1395,,-122.289536,1,47.62772,/see/apa/5322981263.html,8,1.0,Nov 21,"2015-11-19T08:58:03-0800,2015-11-19T08:58:03-0800,2015-11-21T13:50:25-0800",550,24,0
"2015-11-21T11:38:12-0800,2015-11-21T11:38:12-0800",5326289470,Take A Walk 2 Beautiful Kerry Park! You Will Love This Great Location!,1499,,-122.377439,1,47.64745,/see/apa/5326289470.html,24,1.0,Nov 21,"2015-11-21T11:38:12-0800,2015-11-21T11:38:12-0800",595,25,0
"2015-11-21T11:37:47-0800,2015-11-21T11:37:47-0800",5326288701,Micro Studios--All utilities + FREE internet-LAST ONES,1000,,-122.33352,0,47.661795,/see/apa/5326288701.html,10,,Nov 21,"2015-11-21T11:37:47-0800,2015-11-21T11:37:47-0800",,25,0
"2015-11-21T11:38:23-0800,2015-11-21T11:38:23-0800",5326289826,Stunning Cap Hill Studio Style Available Immediately!,1470,,-122.320837,0,47.62452,/see/apa/5326289826.html,8,1.0,Nov 21,"2015-11-21T11:38:23-0800,2015-11-21T11:38:23-0800",408,21,0
"2015-11-21T11:40:26-0800,2015-11-21T11:40:26-0800",5326293327,UPDATED 1 bedroom! CONTROLLED ACCESS! Come in TODAY!!+$200 off,1280,,-122.342873,1,47.755919,/see/apa/5326293327.html,6,1.0,Nov 21,"2015-11-21T11:40:26-0800,2015-11-21T11:40:26-0800",608,32,0
"2015-11-21T11:40:45-0800,2015-11-21T11:40:45-0800",5326293842,"NEW CORPORATE APT, FURNISHED, 55+ Community- HEAT, A/C + INCLUDED!!!",1695,,-122.8809,1,47.003612,/see/apa/5326293842.html,24,1.0,Nov 21,"2015-11-21T11:40:45-0800,2015-11-21T11:40:45-0800",665,19,0
"2015-11-12T11:06:48-0800,2015-11-12T11:06:48-0800,2015-11-21T11:36:17-0800",5312696335,Barn for rent in Westport,600,,-124.1061,0,46.8836,/see/apa/5312696335.html,0,,Nov 21,"2015-11-12T11:06:48-0800,2015-11-12T11:06:48-0800,2015-11-21T11:36:17-0800",,13,0
"2015-11-21T11:33:03-0800,2015-11-21T11:33:03-0800",5326280374,Amazing Two Bedroom is yours IMMEDIATELY !,3002,,-122.320837,2,47.62452,/see/apa/5326280374.html,13,2.0,Nov 21,"2015-11-21T11:33:03-0800,2015-11-21T11:33:03-0800",1089,14,0
"2015-11-19T10:53:44-0800,2015-11-19T10:53:44-0800,2015-11-21T13:07:40-0800",5323176677,"Perfect Belltown Location, Ceiling Fan, Quartz Countertops",1540,,-122.34278,0,47.612543,/see/apa/5323176677.html,9,1.0,Nov 21,"2015-11-19T10:53:44-0800,2015-11-19T10:53:44-0800,2015-11-21T13:07:40-0800",499,48,0
"2015-11-21T11:40:55-0800,2015-11-21T11:40:55-0800",5326294140,Be in the center of the city without the high rent,995,,-122.328937,0,47.60892,/see/apa/5326294140.html,9,1.0,Nov 21,"2015-11-21T11:40:55-0800,2015-11-21T11:40:55-0800",350,1,0
"2015-11-21T11:41:35-0800,2015-11-21T11:41:35-0800",5326295247,Weekend Savings!UPDATED!! 1x1 w. Open Floor Plan!! Available Now!!,1255,,-122.342873,1,47.755919,/see/apa/5326295247.html,8,1.0,Nov 21,"2015-11-21T11:41:35-0800,2015-11-21T11:41:35-0800",608,31,0
"2015-11-21T11:38:50-0800,2015-11-21T11:38:50-0800",5326290547,"Pre-Lease! One Bedroom, Stainless Steel, Wood & Carpet Flooring!!!",1950,,-122.324445,1,47.61556,/see/apa/5326290547.html,9,1.0,Nov 21,"2015-11-21T11:38:50-0800,2015-11-21T11:38:50-0800",706,18,0
"2015-11-16T12:56:41-0800,2015-11-16T12:56:41-0800,2015-11-21T13:07:43-0800",5318882836,"Schedule a Tour, Wood Style Floors, Garage Parking Avail",2540,,-122.34278,2,47.612543,/see/apa/5318882836.html,10,2.0,Nov 21,"2015-11-16T12:56:41-0800,2015-11-16T12:56:41-0800,2015-11-21T13:07:43-0800",899,33,0
"2015-11-13T11:31:55-0800,2015-11-13T11:31:55-0800,2015-11-21T13:07:46-0800",5314353485,"Live in the Heart of It All, Community Clubhouse, Quartz Countertops",2740,,-122.34278,2,47.612543,/see/apa/5314353485.html,10,2.0,Nov 21,"2015-11-13T11:31:55-0800,2015-11-13T11:31:55-0800,2015-11-21T13:07:46-0800",904,23,0
"2015-11-13T11:40:11-0800,2015-11-13T11:40:11-0800,2015-11-21T13:07:50-0800",5314369338,"Live in the Heart of It All, Community Clubhouse, Quartz Countertops",2740,,-122.34278,2,47.612543,/see/apa/5314369338.html,7,2.0,Nov 21,"2015-11-13T11:40:11-0800,2015-11-13T11:40:11-0800,2015-11-21T13:07:50-0800",904,23,0
"2015-11-21T13:13:45-0800,2015-11-21T13:13:45-0800",5326447147,"Chef's Kitchen, Wood Flooring, + Great Windows in this Large 1x1!",1774,,-122.382039,1,47.66782,/see/apa/5326447147.html,13,1.0,Nov 21,"2015-11-21T13:13:45-0800,2015-11-21T13:13:45-0800",673,10,0
"2015-11-21T13:15:28-0800,2015-11-21T13:15:28-0800",5326449813,Sunny Seattle Townhouse,2200,,-122.341839,2,47.69492,/see/apa/5326449813.html,11,2.5,Nov 21,"2015-11-21T13:15:28-0800,2015-11-21T13:15:28-0800",1250,6,0
"2015-11-21T12:31:22-0800,2015-11-21T12:31:22-0800",5326379770,Large Micro Loft Available Now! Move In Today!,1350,,-122.317715,0,47.622389,/see/apa/5326379770.html,8,1.0,Nov 21,"2015-11-21T12:31:22-0800,2015-11-21T12:31:22-0800",323,38,0
"2015-11-21T13:16:02-0800,2015-11-21T13:16:02-0800",5326450701,"1BRM/1BATH - SPACIOUS, CLEAN, BRIGHT (U-VILLAGE/RAVENNA)",1195,,-122.296437,1,47.66842,/see/apa/5326450701.html,6,1.0,Nov 21,"2015-11-21T13:16:02-0800,2015-11-21T13:16:02-0800",700,17,0
"2015-11-21T14:29:44-0800,2015-11-21T14:29:44-0800",5326560209,YESvember! Move in November And Save in December! 12 deposit/12 admin!,1924,,,2,,/see/apa/5326560209.html,3,2.0,Nov 21,"2015-11-21T14:29:44-0800,2015-11-21T14:29:44-0800",1280,45,0
"2015-11-14T11:17:50-0800,2015-11-14T11:17:50-0800,2015-11-21T14:25:20-0800",5315837871,Start the New Year right! Rent a one bedroom close to the city!,1380,,-122.3547,1,47.5344,/see/apa/5315837871.html,8,1.0,Nov 21,"2015-11-14T11:17:50-0800,2015-11-14T11:17:50-0800,2015-11-21T14:25:20-0800",756,18,0
"2015-11-10T11:04:27-0800,2015-11-10T11:04:27-0800,2015-11-21T14:25:50-0800",5309512138,"AWESOME APARTMENT! Beautiful Courtyard view, upgraded hardwood floors!",1795,,-122.346238,1,47.61682,/see/apa/5309512138.html,16,1.0,Nov 21,"2015-11-10T11:04:27-0800,2015-11-10T11:04:27-0800,2015-11-21T14:25:50-0800",738,35,0
"2015-11-15T09:11:39-0800,2015-11-15T09:11:39-0800,2015-11-21T14:25:14-0800",5316995436,Open house Tuesday 6-8pm!! New Micro Studios All Utilities Included,900,,-122.38464,0,47.671633,/see/apa/5316995436.html,0,,Nov 21,"2015-11-15T09:11:39-0800,2015-11-15T09:11:39-0800,2015-11-21T14:25:14-0800",,13,0
"2015-11-21T14:30:13-0800,2015-11-21T14:30:13-0800",5326560898,Come see what makes us exceptional!!Check out our OPEN HOUSE Special!,1395,,-122.312537,0,47.624557,/see/apa/5326560898.html,5,1.0,Nov 21,"2015-11-21T14:30:13-0800,2015-11-21T14:30:13-0800",391,21,0
"2015-11-21T14:18:54-0800,2015-11-21T14:18:54-0800",5326544913,Gorgeous Top Floor One BedroomComing Available! *615*,1392,,-122.378739,0,47.647702,/see/apa/5326544913.html,12,1.0,Nov 21,"2015-11-21T14:18:54-0800,2015-11-21T14:18:54-0800",550,14,0
"2015-11-12T14:59:36-0800,2015-11-12T14:59:36-0800,2015-11-21T14:25:41-0800",5313095179,Tour Monday 3-5pm! ALL Inclusive Micro Studios in Ballard,925,,-122.38464,0,47.671633,/see/apa/5313095179.html,0,,Nov 21,"2015-11-12T14:59:36-0800,2015-11-12T14:59:36-0800,2015-11-21T14:25:41-0800",,14,0
"2015-11-13T11:54:58-0800,2015-11-13T11:54:58-0800,2015-11-21T14:26:34-0800",5314396778,Modern/Retro Vibes with a feng shui you can't deny!,1325,,-122.303144,1,47.601055,/see/apa/5314396778.html,8,,Nov 21,"2015-11-13T11:54:58-0800,2015-11-13T11:54:58-0800,2015-11-21T14:26:34-0800",,22,0
"2015-11-21T13:35:50-0800,2015-11-21T13:35:50-0800",5326480892,PERFECT LOCATION -- $25 OFF ALL OF OUR BRAND NEW HOMES!,1075,,-122.213146,0,47.979217,/see/apa/5326480892.html,16,,Nov 21,"2015-11-21T13:35:50-0800,2015-11-21T13:35:50-0800",,42,0
"2015-11-21T13:58:49-0800,2015-11-21T13:58:49-0800",5326515261,One Bed One Bath with Courtyard View!,1389,,-122.308936,1,47.59922,/see/apa/5326515261.html,5,1.0,Nov 21,"2015-11-21T13:58:49-0800,2015-11-21T13:58:49-0800",679,30,0
"2015-11-21T13:58:49-0800,2015-11-21T13:58:49-0800",5326515259,"Clubroom W/Entertainer's Kitchen, Off The Shores Of South Lake Union",2465,,,2,,/see/apa/5326515259.html,10,1.0,Nov 21,"2015-11-21T13:58:49-0800,2015-11-21T13:58:49-0800",845,31,0
"2015-11-21T11:42:17-0800,2015-11-21T11:42:17-0800",5326296444,New Updated Two Bedroom in Ballard - Close to All Shops & Dining,1989,,-122.376233,2,47.666426,/see/apa/5326296444.html,14,1.0,Nov 21,"2015-11-21T11:42:17-0800,2015-11-21T11:42:17-0800",850,34,0
"2015-11-21T11:44:36-0800,2015-11-21T11:44:36-0800",5326300478,"I DONT ALWAYS RENT! BUT WHEN I DO, ITS THE JOE!",2150,,-122.351338,1,47.61532,/see/apa/5326300478.html,3,1.0,Nov 21,"2015-11-21T11:44:36-0800,2015-11-21T11:44:36-0800",639,44,0
"2015-11-21T11:43:32-0800,2015-11-21T11:43:32-0800",5326298641,"Rare opening for a two-bedroom, two-bath available Nov 20th!",1900,,-122.373479,2,47.564362,/see/apa/5326298641.html,5,2.0,Nov 21,"2015-11-21T11:43:32-0800,2015-11-21T11:43:32-0800",856,34,0
"2015-11-21T11:43:33-0800,2015-11-21T11:43:33-0800",5326298670,"Great location, newly renovated, VIEW!",3900,,-122.344938,3,47.62722,/see/apa/5326298670.html,18,1.0,Nov 21,"2015-11-21T11:43:33-0800,2015-11-21T11:43:33-0800",1500,35,0
"2015-11-21T11:45:36-0800,2015-11-21T11:45:36-0800",5326302256,At Sunset Electric We Turn You On! Wanna Find Out How?,1802,,-122.317851,1,47.615132,/see/apa/5326302256.html,6,1.0,Nov 21,"2015-11-21T11:45:36-0800,2015-11-21T11:45:36-0800",548,43,0
"2015-11-03T23:34:14-0800,2015-11-03T23:34:14-0800,2015-11-21T11:37:38-0800",5299560569,New Private Rooms for Rent! *ALL UTILITIES INCLUDED!*,850,,-122.38464,0,47.671633,/see/apa/5299560569.html,8,1.0,Nov 21,"2015-11-03T23:34:14-0800,2015-11-03T23:34:14-0800,2015-11-21T11:37:38-0800",160,11,0
"2015-11-21T11:46:02-0800,2015-11-21T11:46:02-0800",5326303031,Lightfilled upper duplex January 1st,1725,,-122.325532,1,47.656456,/see/apa/5326303031.html,0,1.0,Nov 21,"2015-11-21T11:46:02-0800,2015-11-21T11:46:02-0800",800,8,0
"2015-11-21T13:16:29-0800,2015-11-21T13:16:29-0800",5326451431,Place your deposit today--you won't regret it.,1695,,-122.31126,1,47.615191,/see/apa/5326451431.html,14,1.0,Nov 21,"2015-11-21T13:16:29-0800,2015-11-21T13:16:29-0800",611,38,0
"2015-11-21T11:43:01-0800,2015-11-21T11:43:01-0800",5326297747,Lowered pricing this weekend ONLY!! Lease now!,1325,,-122.373479,1,47.564362,/see/apa/5326297747.html,6,1.0,Nov 21,"2015-11-21T11:43:01-0800,2015-11-21T11:43:01-0800",584,64,0
"2015-11-21T11:42:55-0800,2015-11-21T11:42:55-0800",5326297549,This Traditional Home Has All The Space You Need + Great Appliances!,1649,,-122.377439,1,47.64745,/see/apa/5326297549.html,21,1.0,Nov 21,"2015-11-21T11:42:55-0800,2015-11-21T11:42:55-0800",706,23,0
"2015-11-21T13:16:53-0800,2015-11-21T13:16:53-0800",5326452031,Fully renovated studio ready for move in today!,1337,,-122.345338,0,47.61752,/see/apa/5326452031.html,11,1.0,Nov 21,"2015-11-21T13:16:53-0800,2015-11-21T13:16:53-0800",423,13,0
"2015-11-21T13:17:44-0800,2015-11-21T13:17:44-0800",5326453369,Would you like a remodeled interior design?,1603,,-122.331057,2,47.775858,/see/apa/5326453369.html,5,1.0,Nov 21,"2015-11-21T13:17:44-0800,2015-11-21T13:17:44-0800",884,21,0
"2015-11-12T10:48:11-0800,2015-11-12T10:48:11-0800,2015-11-21T13:14:45-0800",5312660930,Magnolia Duplex,1895,,-122.3964,2,47.6488,/see/apa/5312660930.html,0,,Nov 21,"2015-11-12T10:48:11-0800,2015-11-12T10:48:11-0800,2015-11-21T13:14:45-0800",,3,0
"2015-11-21T13:19:56-0800,2015-11-21T13:19:56-0800",5326456758,Clear Cold Day on Greenlake! Warm up with A Lake View Home!,1715,,-122.346533,1,47.68092,/see/apa/5326456758.html,6,1.0,Nov 21,"2015-11-21T13:19:56-0800,2015-11-21T13:19:56-0800",793,11,0
"2015-11-21T13:20:48-0800,2015-11-21T13:20:48-0800",5326458101,This charming apartment has everything you could ever want!,1851,,-122.357829,1,47.620097,/see/apa/5326458101.html,5,1.0,Nov 21,"2015-11-21T13:20:48-0800,2015-11-21T13:20:48-0800",620,19,0
"2015-11-21T13:20:41-0800,2015-11-21T13:20:41-0800",5326457931,"Great floor plans, perfect location",1273,,,3,,/see/apa/5326457931.html,21,2.0,Nov 21,"2015-11-21T13:20:41-0800,2015-11-21T13:20:41-0800",1213,16,0
"2015-11-21T13:21:11-0800,2015-11-21T13:21:11-0800",5326458700,Downtown First Hill Flat available now! Must See Mid-Modern 1960s look,1250,,-122.324417,1,47.606496,/see/apa/5326458700.html,14,1.0,Nov 21,"2015-11-21T13:21:11-0800,2015-11-21T13:21:11-0800",400,36,0
"2015-11-11T11:08:26-0800,2015-11-11T11:08:26-0800,2015-11-21T13:31:24-0800",5311115158,"Free Rent Unitl January 1, 2016. Beautiful Loft Style 1 bedroom!",1977,,-122.33285,1,47.598178,/see/apa/5311115158.html,3,1.0,Nov 21,"2015-11-11T11:08:26-0800,2015-11-11T11:08:26-0800,2015-11-21T13:31:24-0800",779,11,0
"2015-11-21T14:31:48-0800,2015-11-21T14:31:48-0800",5326563154,Beautiful large lakeside 1 bedroom w/terrace,1956,,-122.325637,1,47.64562,/see/apa/5326563154.html,8,1.0,Nov 21,"2015-11-21T14:31:48-0800,2015-11-21T14:31:48-0800",730,93,0
"2015-11-21T14:32:33-0800,2015-11-21T14:32:33-0800",5326564201,Upscale Urban 1x1 Minutes From Alki Beach! ONE MONTH FREE!!!,1512,,-122.385338,1,47.560863,/see/apa/5326564201.html,11,1.0,Nov 21,"2015-11-21T14:32:33-0800,2015-11-21T14:32:33-0800",663,14,0
"2015-11-14T08:20:31-0800,2015-11-14T08:20:31-0800,2015-11-21T14:27:39-0800",5315516328,craftsman home 5 minutes walk to light rail,1650,,-122.279549,2,47.530531,/see/apa/5315516328.html,0,1.0,Nov 21,"2015-11-14T08:20:31-0800,2015-11-14T08:20:31-0800,2015-11-21T14:27:39-0800",900,5,0
"2015-11-21T14:16:27-0800,2015-11-21T14:16:27-0800",5326541256,"10.5ft Ceilings, Wine Fridge Included, Added Amenity Packages!!",5994,,-122.332063,2,47.613129,/see/apa/5326541256.html,24,2.5,Nov 21,"2015-11-21T14:16:27-0800,2015-11-21T14:16:27-0800",1396,36,0
"2015-11-21T14:32:48-0800,2015-11-21T14:32:48-0800",5326564539,FREE RENT NOW! Don't Fumble Your Chance At A Great Apartment!!,2695,,-122.312537,2,47.624557,/see/apa/5326564539.html,7,2.0,Nov 21,"2015-11-21T14:32:48-0800,2015-11-21T14:32:48-0800",854,37,0
"2015-11-21T14:07:29-0800,2015-11-21T14:07:29-0800",5326528079,Exquisite Large Two Bedroom In AMLI Mark 24 Apartments,1075,,-122.3763,2,47.6701,/see/apa/5326528079.html,8,2.0,Nov 21,"2015-11-21T14:07:29-0800,2015-11-21T14:07:29-0800",1075,4,0
"2015-11-21T14:33:36-0800,2015-11-21T14:33:36-0800",5326565682,Affordable! ►►►►► Must See ◄◄◄&#,1195,,-122.3249,1,47.4441,/see/apa/5326565682.html,6,1.0,Nov 21,"2015-11-21T14:33:36-0800,2015-11-21T14:33:36-0800",666,40,0
"2015-11-17T15:23:18-0800,2015-11-17T15:23:18-0800,2015-11-21T14:29:00-0800",5320633294,top six floor 1x1 home faces our beautiful and quiet Courtyard!,1695,,,1,,/see/apa/5320633294.html,11,1.0,Nov 21,"2015-11-17T15:23:18-0800,2015-11-17T15:23:18-0800,2015-11-21T14:29:00-0800",612,39,0
"2015-11-21T14:14:20-0800,2015-11-21T14:14:20-0800",5326538231,"Designer Kitchens, A/C in Each Apartment, 4-6 Weeks Free!!",2710,,-122.332063,1,47.613129,/see/apa/5326538231.html,23,1.0,Nov 21,"2015-11-21T14:14:20-0800,2015-11-21T14:14:20-0800",731,82,0
"2015-11-21T13:53:36-0800,2015-11-21T13:53:36-0800",5326507533,Spacious and Bright 1 Bed + Den | Top Floor | Utility Room & Balcony!,2200,,-122.360538,1,47.62352,/see/apa/5326507533.html,9,1.0,Nov 21,"2015-11-21T13:53:36-0800,2015-11-21T13:53:36-0800",807,58,0
"2015-11-21T13:52:40-0800,2015-11-21T13:52:40-0800",5326506186,Top Floor 1 Bed + Den | Beautiful Lower Queen Anne | Live @ Latitude!,2200,,-122.36038,1,47.623496,/see/apa/5326506186.html,10,1.0,Nov 21,"2015-11-21T13:52:40-0800,2015-11-21T13:52:40-0800",807,58,0
"2015-11-21T14:01:19-0800,2015-11-21T14:01:19-0800",5326519016,Sunny Saturday Special!,1377,,,0,,/see/apa/5326519016.html,7,1.0,Nov 21,"2015-11-21T14:01:19-0800,2015-11-21T14:01:19-0800",408,7,0
"2015-11-21T14:00:05-0800,2015-11-21T14:00:05-0800",5326517154,"LARGE OPEN FLOOR PLAN, BAMBOO FLOOR, ALL APPL. QUIET COMMUNITY",1350,,-122.361817,1,47.53379,/see/apa/5326517154.html,9,1.0,Nov 21,"2015-11-21T14:00:05-0800,2015-11-21T14:00:05-0800",715,24,0
"2015-11-21T14:01:35-0800,2015-11-21T14:01:35-0800",5326519412,Huge Open 1 bedroom - You won't believe it,1732,,-122.320837,0,47.62452,/see/apa/5326519412.html,15,1.0,Nov 21,"2015-11-21T14:01:35-0800,2015-11-21T14:01:35-0800",549,10,0
"2015-11-15T16:44:39-0800,2015-11-15T16:44:39-0800,2015-11-21T13:56:08-0800",5317627098,Fall Special! We Hold the Keys to Your New Home!,1715,,-122.140303,2,47.442731,/see/apa/5317627098.html,7,2.0,Nov 21,"2015-11-15T16:44:39-0800,2015-11-15T16:44:39-0800,2015-11-21T13:56:08-0800",1195,53,0
"2015-11-21T11:46:29-0800,2015-11-21T11:46:29-0800",5326303811,Studio Guest House,1000,,-122.311037,0,47.63242,/see/apa/5326303811.html,6,1.0,Nov 21,"2015-11-21T11:46:29-0800,2015-11-21T11:46:29-0800",300,1,0
"2015-11-18T18:28:56-0800,2015-11-18T18:28:56-0800,2015-11-21T11:41:54-0800",5322427393,Huge Apt in 1912 Victorian,2064,,-122.3763,2,47.6701,/see/apa/5322427393.html,7,1.0,Nov 21,"2015-11-18T18:28:56-0800,2015-11-18T18:28:56-0800,2015-11-21T11:41:54-0800",1120,18,0
"2015-11-21T11:37:44-0800,2015-11-21T11:37:44-0800",5326288616,OPEN HOUSE! Micro Studios--All utilities + FREE internet,750,,-122.354329,0,47.69338,/see/apa/5326288616.html,12,,Nov 21,"2015-11-21T11:37:44-0800,2015-11-21T11:37:44-0800",,28,0
"2015-11-21T11:48:11-0800,2015-11-21T11:48:11-0800",5326306880,THIS VIEW is REAL!! Make it YOURS!!,1850,,-122.3964,2,47.6488,/see/apa/5326306880.html,7,2.0,Nov 21,"2015-11-21T11:48:11-0800,2015-11-21T11:48:11-0800",995,12,0
"2015-11-21T11:48:44-0800,2015-11-21T11:48:44-0800",5326307815,Cap Hill Studio for under $1500/month Available TODAY!!!,1494,,-122.320837,0,47.62452,/see/apa/5326307815.html,17,1.0,Nov 21,"2015-11-21T11:48:44-0800,2015-11-21T11:48:44-0800",476,25,0
"2015-11-21T11:48:26-0800,2015-11-21T11:48:26-0800",5326307315,"Luxury Condominium, 5th floor Ballard View",1785,,-122.384273,1,47.668429,/see/apa/5326307315.html,12,1.0,Nov 21,"2015-11-21T11:48:26-0800,2015-11-21T11:48:26-0800",800,29,0
"2015-11-21T13:45:05-0800,2015-11-21T13:45:05-0800",5326494735,Brand New Studio with a fantastic view! 2 Months Free! - $1525,1525,,-122.316738,0,47.601704,/see/apa/5326494735.html,14,1.0,Nov 21,"2015-11-21T13:45:05-0800,2015-11-21T13:45:05-0800",470,38,0
"2015-11-21T11:37:44-0800,2015-11-21T11:37:44-0800",5326288634,Micro Studios--All utilities + FREE internet,1000,,-122.360026,0,47.690436,/see/apa/5326288634.html,10,,Nov 21,"2015-11-21T11:37:44-0800,2015-11-21T11:37:44-0800",,25,0
"2015-11-21T11:49:49-0800,2015-11-21T11:49:49-0800",5326309724,"Awesome Downtown Apartment, Unique Floor Plan, Month Free!",1887,,-122.338056,1,47.606987,/see/apa/5326309724.html,6,1.0,Nov 21,"2015-11-21T11:49:49-0800,2015-11-21T11:49:49-0800",893,3,0
"2015-11-21T11:49:41-0800,2015-11-21T11:49:41-0800",5326309511,Don't wait! Our charming studio is avalable in November 28th!,1185,,,0,,/see/apa/5326309511.html,3,1.0,Nov 21,"2015-11-21T11:49:41-0800,2015-11-21T11:49:41-0800",384,15,0
"2015-11-04T09:59:08-0800,2015-11-04T09:59:08-0800,2015-11-21T13:17:15-0800",5300170202,"FREE RENT until Jan. 1, 2016..Loft Style Studio",1661,,-122.33285,0,47.598178,/see/apa/5300170202.html,5,1.0,Nov 21,"2015-11-04T09:59:08-0800,2015-11-04T09:59:08-0800,2015-11-21T13:17:15-0800",542,12,0
"2015-11-21T13:25:14-0800,2015-11-21T13:25:14-0800",5326464827,Frosty Weekend Special at 306 QA! Gorgeous Bay View for a Song!,1575,,,1,,/see/apa/5326464827.html,9,1.0,Nov 21,"2015-11-21T13:25:14-0800,2015-11-21T13:25:14-0800",524,14,0
"2015-11-21T13:25:51-0800,2015-11-21T13:25:51-0800",5326465748,Two Bed/One Bath Close to Campus!,1505,,,2,,/see/apa/5326465748.html,6,1.0,Nov 21,"2015-11-21T13:25:51-0800,2015-11-21T13:25:51-0800",765,6,0
